ID_REF,GSM494556,GSM494557,GSM494558,GSM494559,GSM494560
214101_s_at,6.54699,6.99464,6.3475,6.42561,6.77123
214102_at,7.8682,7.63457,8.03465,8.17581,7.30879
214103_s_at,6.51344,6.25046,6.39251,6.36628,6.35646
214104_at,7.16797,7.12015,8.1624,6.7925,7.24528
214105_at,5.34024,4.96398,4.83526,5.34977,5.18692
214106_s_at,10.1613,7.68632,7.43484,8.40843,7.89925
214107_x_at,7.71582,7.98658,8.09239,8.12811,7.87494
214108_at,6.18146,5.72572,5.50409,5.61578,6.02825
214109_at,9.21022,9.6588,7.08853,9.15057,9.70076
214110_s_at,7.33472,9.26453,8.41123,8.43654,7.85704
214111_at,4.45448,4.1217,4.24452,4.33264,4.47533
214112_s_at,8.79795,8.82812,9.20647,8.21228,8.82253
214113_s_at,10.1959,9.85909,9.61099,10.1684,10.2463
214114_x_at,9.52783,9.75947,10.0756,9.70756,9.69026
214115_at,5.70468,5.82627,5.82804,5.23577,5.77228
214116_at,7.73304,6.30964,6.2425,6.94382,7.04712
214117_s_at,7.06215,5.70868,5.37869,6.7782,5.98463
214118_x_at,9.12024,9.32089,9.44129,9.47363,8.92334
214119_s_at,9.74334,9.05906,10.2185,10.349,10.4376
214120_at,3.74047,3.70887,3.82641,7.92333,4.35583
214121_x_at,7.59254,7.771,7.90268,6.62349,7.16017
214122_at,7.2909,7.13554,6.41372,6.82693,6.90144
214123_s_at,5.5535,7.6425,5.29119,6.49082,5.69397
214124_x_at,7.8805,7.73905,8.02257,8.84172,7.99194
214125_s_at,7.15608,7.43124,7.40339,7.51249,7.47834
214126_at,6.78179,6.24967,6.97043,7.06973,7.71156
214127_s_at,5.06707,5.0374,4.75316,4.96306,4.7104
214128_at,6.6375,7.31666,5.85821,6.34705,6.51736
214129_at,10.0411,9.13988,8.47872,9.84675,9.59892
214130_s_at,8.1129,6.38122,5.7553,7.90285,7.80595
214131_at,4.092,3.84316,4.05949,3.8953,3.98385
214132_at,6.62267,7.50306,7.4327,7.10997,6.86416
214133_at,9.35923,6.90746,6.66196,6.37416,6.42798
214134_at,5.78333,5.56941,5.30173,5.73454,5.54016
214135_at,13.9995,9.26924,9.10094,9.48396,7.61329
214136_at,5.27124,5.50903,5.08349,6.39162,4.61025
214137_at,4.32481,4.34414,4.2901,4.30106,4.19401
214138_at,5.84949,5.69366,5.69964,5.52217,6.35999
214139_at,5.1444,5.31332,4.85018,5.17752,5.10138
214140_at,6.30221,6.5322,6.2322,6.90862,8.03087
214141_x_at,10.3348,10.4302,11.4084,11.353,10.8065
214142_at,6.12668,6.36978,6.0978,6.29827,6.36183
214143_x_at,13.8319,13.8446,13.7079,13.786,13.7499
214144_at,7.25906,7.06819,7.04055,6.24413,7.42105
214145_s_at,6.99419,7.34262,6.95658,7.08661,6.72583
214146_s_at,4.55523,4.60939,4.87015,7.43076,6.43402
214147_at,5.23328,5.1357,5.04313,5.00684,5.24124
214148_at,6.37716,6.96154,7.24413,6.98957,6.78634
214149_s_at,8.72396,9.07855,7.19413,8.25433,8.88392
214150_x_at,11.8401,11.4915,11.735,12.1825,11.7109
214151_s_at,10.0399,9.06512,8.47001,8.93094,9.32572
214152_at,9.82848,9.08757,8.61071,8.99352,9.22893
214153_at,5.52198,6.02096,6.87164,5.12125,5.11267
214154_s_at,5.42161,5.24503,5.5054,5.07866,4.98293
214155_s_at,6.30789,6.4668,5.53724,6.57684,6.81825
214156_at,4.45384,4.45742,5.34625,5.8028,4.57805
214157_at,5.65778,6.10444,4.99042,7.33488,8.06643
214158_s_at,6.02229,6.26526,6.06471,5.75329,6.0348
214159_at,4.55466,4.33193,4.68802,4.5559,4.16614
214160_at,3.65881,3.76932,3.79127,3.98535,4.02326
214161_at,3.90911,4.07508,4.13361,4.15762,4.12022
214162_at,5.03849,4.77352,5.12144,5.48878,5.07051
214163_at,5.19873,4.8522,5.01514,6.26597,6.32966
214164_x_at,11.5797,7.28373,6.83844,8.31853,8.08703
214165_s_at,4.759,4.94817,4.67543,5.32877,5.52931
214166_at,4.66594,5.71935,5.21565,5.53464,5.41524
214167_s_at,12.1746,11.9247,12.7704,12.0611,12.196
214168_s_at,7.83923,9.05817,7.29869,6.67675,6.85311
214169_at,5.29599,6.15147,4.93994,6.33425,5.93356
214170_x_at,9.59319,9.70404,9.24731,10.2881,10.0582
214171_s_at,6.25229,6.30503,5.81389,5.98655,5.85703
214172_x_at,8.13256,8.51248,8.57488,8.56764,8.44069
214173_x_at,9.56108,8.44937,9.36998,8.27554,10.0976
214174_s_at,6.95754,6.57784,6.96271,6.60238,6.89954
214175_x_at,7.64335,7.04026,7.90595,7.86013,8.46548
214176_s_at,8.15542,8.77097,8.18606,7.93251,7.82625
214177_s_at,11.0439,10.8653,10.9207,10.9608,11.0153
214178_s_at,4.82535,4.95628,5.44186,5.29211,5.24578
214179_s_at,10.0688,10.2825,9.8987,10.1026,9.71104
214180_at,7.99263,7.23278,8.56959,7.95694,7.69113
214181_x_at,6.87488,8.72037,8.3548,7.90105,8.77314
214182_at,8.38095,8.84809,8.2347,6.21067,6.9392
214183_s_at,5.58751,5.5215,5.5751,4.83974,4.6303
214184_at,4.62105,4.85574,5.50668,5.75281,5.55711
214185_at,6.02251,7.77022,6.72558,7.7302,7.93065
214186_s_at,7.45229,7.66172,7.82024,7.49652,7.4457
214187_x_at,4.74608,4.627,4.94399,5.37673,4.74085
214188_at,6.57104,6.15933,7.3625,6.77244,6.43202
214189_s_at,4.6526,4.72977,4.77137,4.62332,4.84014
214190_x_at,5.48166,5.86955,5.57481,5.50819,5.37506
214191_at,6.57696,6.65352,5.97696,5.88081,6.34008
214192_at,6.00425,5.85922,5.94628,5.58741,5.29222
214193_s_at,7.65577,5.5692,6.04149,7.15488,7.39949
214194_at,7.85894,6.92154,6.96753,7.52267,6.9812
214195_at,7.68694,8.04572,7.63781,6.98025,7.31797
214196_s_at,7.18459,8.44282,8.10502,6.58861,6.62915
214197_s_at,6.94315,6.61659,6.34445,7.2217,6.91688
214198_s_at,9.22913,9.92129,8.81721,9.57472,9.55028
214199_at,9.02724,12.0073,7.64838,11.4004,10.0756
214200_s_at,4.94407,4.87284,4.54735,5.0659,4.79417
214201_x_at,8.80071,9.58305,9.31783,8.94809,9.11102
214202_at,8.8757,7.72319,7.51554,8.25326,7.1555
214203_s_at,8.04831,8.62497,10.0411,10.9245,11.2216
214204_at,4.58096,4.91683,4.51377,6.093,4.8829
214205_x_at,9.0463,8.88977,8.35831,9.15599,8.97746
214206_at,5.29569,5.34051,5.15975,5.40032,5.52035
214207_s_at,5.05393,5.23684,5.22566,5.03449,5.21687
214208_at,6.15969,5.85528,5.91219,5.84772,5.94042
214209_s_at,6.66433,7.59985,5.65677,6.41477,7.17145
214210_at,7.41894,7.48035,6.52959,7.99908,7.74616
214211_at,11.8186,11.8226,11.5772,11.5305,12.1657
214212_x_at,6.23863,7.18971,6.76091,7.16515,7.00054
214213_x_at,8.24199,8.33132,8.37584,8.04075,8.15338
214214_s_at,9.25741,9.56654,8.85537,9.80479,9.56959
214215_s_at,4.46846,4.42432,4.28326,4.24063,4.12535
214216_s_at,4.65442,5.00208,4.49308,4.28763,4.02633
214217_at,4.70567,4.53899,4.3795,4.69784,4.94519
214218_s_at,9.24396,10.3593,11.6539,9.99283,8.85227
214219_x_at,6.29967,7.1054,7.70113,6.98194,7.22478
214220_s_at,6.5322,7.08298,7.41486,7.79094,8.04006
214221_at,6.79929,7.216,6.81923,8.16059,8.11905
214222_at,5.63427,5.75118,5.44474,6.64788,5.8384
214223_at,6.76583,6.80644,6.57162,6.6362,6.98293
214224_s_at,9.52082,9.55467,9.10636,10.0243,9.52945
214225_at,4.99846,5.36707,5.50774,5.22392,5.27462
214226_at,6.84104,7.58822,7.25333,7.20485,7.02401
214227_at,5.03215,5.07985,5.12784,5.30738,5.0473
214228_x_at,7.12764,7.42875,7.75608,7.31107,7.90997
214229_at,6.12533,6.00529,5.85424,6.02919,6.07823
214230_at,4.48578,5.03586,4.81252,5.53735,5.49573
214231_s_at,5.56774,5.40574,4.72508,5.54877,5.24676
214232_at,6.35551,6.11671,6.23074,6.29307,5.96833
214233_at,5.82815,5.77954,5.60877,5.39802,5.5501
214234_s_at,11.0737,5.36968,8.93326,6.6665,6.19256
214235_at,11.6875,5.57656,10.6778,7.19517,7.1885
214236_at,4.39431,4.48207,4.37513,4.44372,4.55906
214237_x_at,7.31593,6.97069,7.08298,6.78288,6.81162
214238_at,6.01294,6.19872,6.05149,6.65219,5.70926
214239_x_at,7.55106,9.67988,9.28994,9.68522,9.10371
214240_at,4.71358,4.60978,5.1604,4.46931,5.09952
214241_at,7.26539,7.03088,7.5712,8.12252,7.34353
